id_client,age,anciennete_mois,nb_seances_moy_mois,abonnement_premium,coaching,satisfaction,revenu_mensuel,churn
9092,34.0,25,6.4,1,0,5.2,97.68,0
9093,26.0,46,4.1,0,0,7.2,67.28,0
9094,50.0,23,3.4,1,1,4.4,99.12,0
9095,50.0,10,10.8,0,1,10.0,109.43,0
9096,39.0,32,2.6,0,0,4.2,20.03,0
9097,25.0,51,8.7,0,0,8.0,65.17,0
9098,25.0,41,3.4,1,0,2.6,58.09,0
9099,39.0,65,6.3,0,0,6.8,70.56,0
9100,33.0,65,4.8,0,0,5.4,63.78,0
9101,34.0,40,6.5,0,0,7.4,66.8,0
9102,48.0,18,2.2,0,0,2.1,38.66,1
9103,45.0,36,2.0,1,0,4.6,62.31,0
9104,51.0,31,6.5,1,0,6.7,126.24,0
9105,28.0,54,1.4,1,1,5.0,90.19,0
9106,34.0,63,2.7,1,0,5.1,67.38,0
9107,45.0,1,4.8,1,0,2.1,84.0,0
9108,42.0,52,2.4,0,0,4.1,29.25,0
9109,53.0,57,2.7,0,1,6.4,69.06,0
9110,42.0,9,4.2,0,0,3.0,48.38,1
9111,56.0,56,0.6,0,0,2.7,38.21,0
9112,43.0,47,2.2,0,0,4.9,31.51,0
9113,48.0,3,7.7,1,1,6.1,131.63,0
9114,34.0,2,6.9,0,0,5.5,55.72,0
9115,38.0,54,9.5,1,1,10.0,119.23,0
9116,47.0,37,6.2,0,0,6.7,49.93,0
9117,54.0,56,7.6,0,0,6.9,60.75,0
9118,45.0,31,4.2,0,0,4.6,49.4,0
9119,37.0,12,4.6,0,0,4.7,53.62,0
9120,51.0,58,5.8,0,0,6.7,56.72,0
9121,18.0,67,1.2,0,0,3.3,41.15,0
9122,23.0,26,6.1,0,1,6.2,103.99,0
9123,44.0,12,3.8,0,1,5.0,66.82,0
9124,38.0,16,4.1,1,0,3.3,70.43,1
9125,44.0,53,7.0,0,0,6.9,78.74,0
9126,38.0,72,1.9,1,1,4.3,75.0,0
9127,43.0,49,5.1,0,0,7.8,72.05,0
9128,29.0,49,5.9,0,0,6.3,41.13,0
9129,43.0,7,3.9,1,0,3.9,84.71,1
9130,47.0,15,5.1,1,0,5.6,70.91,0
9131,50.0,36,5.2,1,0,8.8,71.07,0
9132,58.0,72,6.8,0,0,9.0,67.92,0
9133,40.0,15,4.6,0,0,4.3,62.32,0
9134,40.0,62,2.5,1,0,3.3,74.41,0
9135,22.0,18,3.8,0,0,1.6,42.35,1
9136,32.0,46,4.3,1,0,2.9,85.16,0
9137,36.0,61,3.4,0,0,5.3,38.66,0
9138,48.0,43,5.4,0,0,4.9,54.36,0
9139,31.0,44,5.3,0,0,5.4,50.65,0
9140,45.0,66,5.2,1,1,9.9,99.4,0
9141,37.0,55,3.2,0,0,5.5,40.61,0
9142,36.0,39,5.3,1,0,5.6,83.09,0
9143,40.0,5,7.6,0,0,5.7,54.35,0
9144,34.0,57,5.6,1,0,6.1,88.84,0
9145,33.0,15,7.1,0,0,5.3,60.7,0
9146,20.0,16,5.2,1,1,4.6,90.54,0
9147,35.0,57,3.7,0,0,6.2,58.95,0
9148,33.0,25,6.7,1,0,7.7,107.21,0
9149,32.0,22,2.2,0,0,4.0,46.49,1
9150,42.0,31,3.9,0,0,4.3,51.81,0
9151,44.0,34,4.7,0,0,6.0,49.7,0
9152,40.0,16,6.3,1,1,7.3,93.21,0
9153,47.0,70,7.5,0,0,9.0,73.51,0
9154,43.0,59,6.7,0,0,8.0,47.82,0
9155,35.0,15,6.5,0,0,4.0,67.1,0
9156,33.0,13,6.7,0,0,4.9,46.35,0
9157,41.0,24,7.0,1,1,6.9,112.07,0
9158,43.0,13,2.7,0,0,1.0,56.49,1
9159,51.0,65,9.4,0,1,10.0,100.69,0
9160,49.0,36,7.2,0,0,7.6,77.17,0
9161,32.0,49,4.6,0,0,3.2,67.91,0
9162,36.0,48,5.7,0,1,7.9,79.11,0
9163,44.0,43,2.4,0,0,3.5,60.41,0
9164,48.0,6,4.5,0,0,2.8,49.58,0
9165,47.0,68,4.3,0,1,6.3,61.78,0
9166,37.0,14,4.2,1,0,3.7,65.87,0
9167,25.0,30,6.6,0,0,6.2,72.68,0
9168,28.0,8,5.2,1,1,5.2,98.6,0
9169,40.0,54,2.6,0,0,5.3,38.71,0
9170,41.0,66,2.6,1,0,5.9,75.65,0
9171,27.0,4,1.1,0,0,0.0,20.0,1
9172,38.0,60,6.8,0,1,10.0,110.05,0
9173,44.0,53,4.6,1,0,4.9,66.07,0
9174,26.0,15,6.5,1,0,5.0,93.7,0
9175,49.0,1,11.3,0,1,10.0,111.83,0
9176,34.0,22,3.2,0,1,4.8,64.57,0
9177,50.0,15,5.7,0,0,5.7,69.37,0
9178,32.0,22,7.9,1,0,6.4,102.67,0
9179,27.0,50,4.0,1,0,6.3,74.01,0
9180,33.0,48,4.3,0,0,5.4,57.87,0
9181,37.0,51,6.1,1,0,6.5,63.28,0
9182,34.0,17,10.1,0,0,8.0,76.41,0
9183,35.0,51,6.3,1,0,5.8,91.89,0
9184,41.0,37,3.3,0,0,3.7,39.96,0
9185,36.0,49,3.6,0,1,7.1,66.96,0
9186,37.0,59,4.0,0,0,6.6,48.26,0
9187,20.0,10,1.4,1,0,0.5,44.71,0
9188,41.0,30,4.7,1,1,8.0,107.51,0
9189,37.0,21,5.0,1,0,6.4,81.37,0
9190,54.0,34,5.1,0,0,4.3,43.68,0
9191,28.0,50,2.1,0,1,5.0,78.98,0
9192,19.0,47,5.7,0,0,6.3,60.35,0
9193,44.0,6,3.0,1,0,3.6,72.56,1
9194,41.0,50,4.5,1,0,6.2,76.65,0
9195,27.0,63,3.5,0,0,5.3,66.63,0
9196,22.0,12,7.3,1,0,4.5,100.87,0
9197,53.0,41,3.6,1,0,2.6,66.13,0
9198,52.0,31,7.7,0,1,8.7,67.69,0
9199,18.0,2,5.3,0,0,5.6,63.16,0
9200,33.0,16,5.8,0,1,6.4,77.93,0
9201,54.0,1,5.2,1,1,5.6,97.27,0
9202,33.0,4,3.3,1,0,2.7,69.99,0
9203,33.0,47,5.8,1,0,4.8,66.05,0
9204,35.0,65,4.1,1,0,7.7,77.07,0
9205,26.0,52,5.6,0,0,5.8,55.68,0
9206,20.0,47,6.2,1,0,5.9,81.57,0
9207,48.0,50,8.8,1,0,9.1,99.74,0
9208,19.0,45,5.9,1,1,7.2,120.31,0
9209,40.0,42,6.9,0,0,5.6,61.19,0
9210,46.0,56,6.3,1,0,8.2,99.12,0
9211,23.0,71,4.6,1,0,6.9,79.37,0
9212,28.0,57,6.4,1,0,8.3,100.19,0
9213,50.0,33,4.8,1,0,4.6,78.15,0
9214,43.0,28,4.2,0,0,3.9,42.15,1
9215,31.0,44,2.8,1,1,5.9,110.4,0
9216,50.0,56,6.3,0,1,9.1,91.7,0
9217,50.0,44,3.9,0,0,4.3,63.64,0
9218,40.0,34,6.3,1,1,6.8,112.31,0
9219,28.0,14,5.0,0,0,5.1,55.69,0
9220,33.0,68,4.4,0,0,6.8,62.07,0
9221,40.0,29,3.3,1,0,4.0,77.25,1
9222,36.0,17,7.6,0,1,5.7,82.71,0
9223,47.0,9,4.2,1,0,3.7,80.78,0
9224,22.0,27,8.2,0,0,7.4,67.44,0
9225,23.0,49,3.4,0,0,4.5,34.0,0
9226,39.0,37,8.0,0,1,9.5,89.47,0
9227,33.0,28,5.2,1,1,5.8,94.8,0
9228,31.0,50,6.7,0,0,7.5,84.63,0
9229,20.0,55,2.4,1,1,4.4,76.45,0
9230,38.0,4,2.4,1,0,2.8,62.59,0
9231,37.0,19,5.5,1,0,4.0,76.88,0
9232,44.0,37,3.0,0,0,4.4,52.69,0
9233,38.0,4,7.7,0,0,6.8,70.82,0
9234,36.0,37,5.7,1,0,6.8,102.72,0
9235,49.0,51,3.7,0,0,5.6,63.65,0
9236,24.0,32,3.2,0,1,6.1,66.86,0
9237,43.0,45,4.4,0,0,6.8,41.28,0
9238,21.0,12,3.9,1,0,3.4,78.07,0
9239,29.0,41,6.0,0,0,7.2,62.29,0
9240,25.0,56,4.8,0,0,5.0,39.31,0
9241,45.0,14,7.3,1,1,6.6,109.67,0
9242,37.0,54,6.3,1,0,8.6,88.32,0
9243,37.0,63,3.3,0,1,6.7,66.77,0
9244,26.0,65,4.1,0,0,5.6,40.97,0
9245,35.0,58,3.3,0,0,4.9,46.23,0
9246,30.0,21,3.3,0,0,2.6,45.19,0
9247,41.0,4,1.4,0,0,1.0,41.93,1
9248,28.0,46,6.9,0,0,6.1,55.31,0
9249,51.0,12,7.6,0,0,5.3,79.64,0
9250,21.0,30,3.0,0,0,3.7,50.09,0
9251,29.0,60,2.8,0,1,8.0,50.89,0
9252,54.0,71,6.1,1,1,9.3,108.31,0
9253,33.0,65,3.4,0,0,3.9,47.23,0
9254,24.0,14,7.5,0,0,7.0,66.89,0
9255,40.0,44,3.6,0,0,5.5,33.14,0
9256,33.0,26,0.7,0,0,1.0,30.44,0
9257,29.0,16,4.7,1,1,6.4,92.35,0
9258,27.0,7,3.8,1,0,2.9,69.59,1
9259,65.0,32,5.3,0,0,6.8,65.55,0
9260,35.0,16,4.3,1,0,6.2,69.79,0
9261,18.0,62,6.2,1,0,7.8,107.69,0
9262,52.0,30,5.8,0,0,6.4,84.0,0
9263,44.0,71,5.7,0,1,10.0,81.86,0
9264,30.0,12,5.4,1,0,5.3,69.06,0
9265,28.0,67,5.0,1,1,8.8,87.15,0
9266,44.0,46,2.2,0,1,5.2,65.77,0
9267,35.0,43,5.8,0,1,6.6,76.58,0
9268,18.0,55,6.5,1,0,7.0,80.06,0
9269,55.0,45,5.7,0,0,6.0,58.62,0
9270,33.0,60,4.6,1,1,7.7,85.0,0
9271,52.0,71,6.2,0,1,7.5,104.74,0
9272,50.0,32,5.5,0,0,5.1,63.12,0
9273,27.0,8,6.4,0,0,4.6,78.48,1
9274,48.0,62,4.8,1,0,5.1,88.75,0
9275,31.0,20,2.1,0,0,2.9,48.34,1
9276,19.0,18,4.6,1,0,5.1,69.32,0
9277,33.0,6,3.1,0,0,2.5,20.0,1
9278,41.0,29,4.1,0,0,3.1,60.79,0
9279,33.0,4,5.2,0,0,3.7,56.05,0
9280,34.0,71,7.0,1,1,10.0,131.97,0
9281,49.0,43,6.3,1,1,8.8,102.37,0
9282,39.0,34,5.4,0,0,5.4,57.32,0
9283,29.0,71,7.5,0,1,10.0,84.13,0
9284,45.0,33,5.1,1,1,6.1,113.82,0
9285,39.0,15,5.4,0,0,5.3,32.85,0
9286,18.0,40,4.2,0,0,4.6,55.18,0
9287,42.0,5,2.9,0,0,1.5,37.78,1
9288,41.0,50,6.1,1,1,9.2,106.32,0
9289,38.0,66,1.9,1,0,4.7,79.89,0
9290,46.0,54,3.1,0,0,5.0,34.97,0
9291,31.0,46,5.4,0,1,8.1,65.88,0
9292,41.0,11,3.3,1,0,2.8,90.34,0
9293,22.0,49,5.0,0,0,5.0,51.67,0
9294,42.0,23,5.3,0,1,6.1,71.16,0
9295,57.0,55,3.9,0,0,4.0,44.25,0
9296,28.0,5,5.1,0,0,5.0,39.21,0
9297,30.0,64,5.1,1,1,7.1,116.01,0
9298,30.0,35,2.7,0,0,5.6,58.03,0
9299,39.0,69,6.1,0,0,6.9,43.16,0
9300,27.0,54,0.9,0,0,4.0,31.28,0
9301,42.0,3,8.8,1,0,8.2,83.12,0
9302,46.0,6,6.1,1,0,4.8,93.42,0
9303,43.0,56,7.0,0,0,7.4,71.21,0
9304,20.0,2,6.3,1,0,4.6,76.67,0
9305,47.0,38,4.9,0,1,6.0,70.15,0
9306,47.0,56,3.5,1,0,3.2,85.82,0
9307,46.0,5,5.0,0,0,4.3,53.37,1
9308,41.0,46,6.7,0,0,4.9,57.15,0
9309,40.0,11,3.4,0,0,1.5,56.48,1
9310,48.0,65,5.3,0,1,8.5,77.36,0
9311,57.0,10,1.4,1,0,0.8,74.77,1
9312,28.0,41,3.4,1,0,4.9,81.51,0
9313,48.0,44,3.3,1,0,6.1,77.94,0
9314,37.0,33,8.4,0,0,7.2,62.99,0
9315,36.0,56,2.3,1,0,3.8,79.97,0
9316,22.0,12,5.8,0,0,6.4,59.06,0
9317,35.0,2,8.2,1,0,6.5,96.73,0
9318,28.0,1,7.0,1,1,7.4,95.03,0
9319,33.0,65,8.0,0,1,10.0,83.44,0
9320,27.0,33,8.3,1,1,8.7,107.51,0
9321,33.0,36,5.1,0,0,5.0,60.68,0
9322,33.0,21,6.0,0,0,4.3,68.8,0
9323,38.0,36,5.4,1,0,6.3,79.22,0
9324,21.0,26,6.0,0,0,5.9,61.25,0
9325,23.0,47,5.8,0,0,7.1,58.55,0
9326,41.0,1,8.4,0,0,4.1,89.84,0
9327,30.0,38,5.6,0,0,6.7,34.68,0
9328,48.0,14,3.1,0,0,2.4,34.59,1
9329,40.0,46,6.2,1,1,6.0,103.04,0
9330,44.0,42,6.5,0,1,6.8,85.49,0
9331,52.0,7,3.4,1,0,2.2,66.82,0
9332,34.0,55,3.3,1,0,4.3,55.07,0
9333,32.0,56,6.9,0,0,7.6,71.13,0
9334,46.0,63,3.9,1,0,6.4,91.59,0
9335,43.0,24,4.2,0,0,4.0,35.19,0
9336,36.0,4,4.1,0,1,4.1,74.34,0
9337,51.0,42,5.5,0,0,6.1,68.78,0
9338,35.0,70,7.2,0,0,8.7,70.6,0
9339,38.0,28,6.3,1,1,8.6,117.29,0
9340,38.0,40,4.1,0,0,4.2,46.63,0
9341,28.0,51,7.7,1,0,7.8,84.56,0
9342,38.0,29,6.7,1,0,7.8,101.78,0
9343,51.0,42,7.0,0,0,5.8,68.7,0
9344,42.0,69,6.9,1,1,9.4,111.53,0
9345,38.0,5,4.0,1,0,2.1,77.28,0
9346,36.0,41,3.2,1,0,3.0,56.25,0
9347,41.0,61,4.3,0,0,6.3,45.15,0
9348,45.0,55,7.0,0,1,10.0,86.71,0
9349,44.0,28,2.6,0,0,5.3,60.49,0
9350,34.0,41,2.4,1,0,3.7,56.11,0
9351,41.0,9,1.4,0,1,3.4,49.63,0
9352,42.0,29,2.5,1,1,5.2,93.3,0
9353,27.0,38,3.4,1,1,5.6,68.05,0
9354,39.0,62,5.2,0,0,8.1,54.25,0
9355,18.0,54,2.7,0,0,4.4,31.23,0
9356,42.0,52,6.3,1,1,9.6,128.14,0
9357,44.0,34,5.1,0,0,4.9,63.37,0
9358,45.0,37,0.9,0,0,1.3,25.32,0
9359,34.0,49,5.0,0,0,4.8,55.61,0
9360,41.0,42,5.3,0,0,4.2,46.72,0
9361,52.0,14,8.8,0,0,8.1,63.77,0
9362,52.0,33,5.5,0,0,6.8,44.58,0
9363,37.0,17,1.5,0,0,1.2,30.28,1
9364,39.0,32,5.5,0,0,4.4,61.21,0
9365,49.0,68,5.3,0,0,6.4,68.69,0
9366,22.0,39,6.2,0,0,6.5,50.36,0
9367,34.0,10,10.3,1,0,6.8,97.01,0
9368,51.0,24,3.9,0,0,4.5,72.17,0
9369,47.0,58,3.7,0,0,5.2,49.81,0
9370,41.0,69,5.9,1,0,8.7,81.68,0
9371,22.0,64,8.7,0,0,9.9,64.93,0
9372,37.0,19,6.3,0,0,4.3,55.12,0
9373,32.0,8,4.3,1,0,2.2,77.05,0
9374,41.0,71,7.0,0,1,10.0,96.33,0
9375,29.0,40,8.6,1,0,7.8,86.76,0
9376,27.0,13,3.5,1,0,4.3,69.88,0
9377,18.0,27,3.0,0,0,3.8,62.86,0
9378,50.0,2,5.1,0,0,3.2,40.22,0
9379,34.0,16,5.6,0,0,6.4,70.66,0
9380,39.0,14,7.8,0,0,5.7,89.82,0
9381,37.0,17,4.1,1,0,2.4,75.72,0
9382,27.0,60,5.8,0,0,6.9,72.18,0
9383,25.0,70,8.1,0,1,9.9,71.41,0
9384,27.0,17,5.4,0,0,5.7,54.56,0
9385,30.0,45,4.2,0,0,4.1,61.84,0
9386,41.0,38,6.1,0,0,7.0,46.28,0
9387,30.0,64,4.3,0,0,6.0,64.77,0
9388,55.0,6,5.7,1,0,2.7,108.61,0
9389,48.0,60,4.6,0,0,6.7,45.85,0
9390,46.0,49,4.7,0,0,6.9,60.98,0
9391,36.0,21,4.2,0,1,5.6,80.6,0
9392,53.0,23,3.9,0,0,3.7,65.31,0
9393,35.0,57,7.0,0,0,9.6,53.52,0
9394,37.0,64,5.4,0,0,8.2,50.36,0
9395,39.0,29,7.5,0,0,7.5,74.2,0
9396,45.0,27,0.5,0,1,1.2,53.41,0
9397,44.0,6,4.0,0,0,2.4,68.02,0
9398,33.0,21,3.5,1,0,3.3,69.54,0
9399,32.0,71,4.5,0,1,8.7,68.21,0
9400,44.0,41,2.9,1,0,5.0,73.37,0
9401,45.0,5,1.8,0,0,0.5,42.39,0
9402,34.0,15,6.3,1,1,7.3,105.52,0
9403,22.0,21,3.8,0,0,2.6,39.85,1
9404,35.0,58,6.1,0,0,7.9,61.98,0
9405,44.0,4,2.6,1,1,2.4,92.85,1
9406,56.0,69,1.7,1,0,5.9,55.14,0
9407,26.0,7,5.5,1,1,5.9,91.05,0
9408,33.0,35,6.3,0,0,5.8,65.03,0
9409,34.0,36,3.8,0,1,6.2,99.79,0
9410,51.0,15,3.0,0,0,2.2,57.49,0
9411,37.0,2,7.5,1,1,6.9,110.64,0
9412,28.0,57,4.9,1,0,5.3,77.38,0
9413,43.0,5,3.0,0,0,2.6,46.76,0
9414,33.0,71,2.0,1,1,6.2,79.25,1
9415,25.0,32,3.6,0,0,3.9,52.26,0
9416,29.0,72,4.2,0,0,6.5,36.45,0
9417,55.0,41,6.5,0,0,5.7,58.18,0
9418,41.0,42,5.0,0,0,7.7,68.56,0
9419,39.0,65,4.7,0,0,6.4,60.93,0
9420,35.0,40,3.2,0,1,6.8,72.9,0
9421,40.0,38,7.8,0,0,6.2,80.22,0
9422,40.0,42,7.0,0,0,4.7,61.58,0
9423,40.0,37,6.8,1,1,8.4,95.14,0
9424,39.0,56,4.9,0,0,7.3,56.56,0
9425,46.0,71,5.8,0,0,8.8,63.8,0
9426,38.0,55,0.5,0,0,4.0,49.97,0
9427,28.0,54,5.4,1,0,6.3,75.18,0
9428,31.0,22,8.8,0,0,7.9,71.77,0
9429,18.0,27,3.8,1,0,3.4,86.1,0
9430,58.0,47,3.0,0,0,3.9,54.17,0
9431,46.0,38,4.7,0,0,5.4,39.02,0
9432,29.0,39,3.3,0,0,4.5,58.1,0
9433,35.0,15,3.2,0,0,2.4,63.29,0
9434,31.0,66,5.5,0,1,8.9,72.67,0
9435,53.0,61,6.6,0,0,8.8,74.92,0
9436,23.0,60,5.5,0,0,6.0,64.58,0
9437,39.0,8,2.7,0,0,3.0,35.19,0
9438,36.0,44,3.7,1,0,3.4,60.5,0
9439,46.0,43,5.6,1,0,4.4,87.43,0
9440,36.0,6,6.3,0,0,5.0,72.82,0
9441,20.0,27,4.6,0,0,4.5,49.54,0
9442,35.0,45,3.2,0,0,4.6,34.42,0
9443,28.0,23,6.5,0,0,5.8,41.22,0
9444,38.0,13,8.6,1,0,7.6,99.53,0
9445,52.0,68,7.2,1,0,9.0,83.85,0
9446,20.0,64,9.0,0,0,9.9,66.66,0
9447,29.0,25,3.8,0,0,5.3,65.92,0
9448,32.0,52,7.1,0,1,9.9,93.07,0
9449,34.0,48,7.6,1,0,7.9,99.84,0
9450,45.0,61,4.0,0,0,6.9,49.64,0
9451,36.0,17,3.3,1,0,2.9,77.14,0
9452,42.0,40,3.1,1,0,3.9,73.54,0
9453,31.0,69,4.8,1,0,8.1,75.69,0
9454,40.0,26,2.0,0,0,2.5,39.77,0
9455,45.0,56,8.4,0,0,9.1,84.22,0
9456,30.0,40,2.4,0,1,5.6,65.73,0
9457,45.0,68,5.8,1,0,7.6,108.3,0
9458,38.0,8,0.5,0,1,4.1,65.46,0
9459,48.0,45,9.1,1,0,8.5,99.83,0
9460,35.0,17,7.5,1,1,9.4,114.7,0
9461,41.0,41,1.8,1,0,2.2,64.3,0
9462,37.0,9,5.6,0,0,4.3,72.25,0
9463,37.0,70,4.5,0,0,6.4,41.0,0
9464,40.0,24,5.3,0,1,7.2,75.36,0
9465,43.0,11,6.3,0,0,3.6,68.52,0
9466,25.0,35,3.4,1,0,4.5,77.5,0
9467,52.0,29,4.9,1,1,7.3,114.54,0
9468,19.0,8,1.4,0,0,1.0,32.95,1
9469,31.0,17,5.2,0,0,3.8,40.3,0
9470,37.0,71,0.9,0,0,3.6,39.61,0
9471,42.0,12,7.6,0,0,6.4,70.25,0
9472,53.0,50,2.1,0,1,3.9,65.08,0
9473,19.0,24,5.6,0,0,3.8,54.27,0
9474,32.0,37,6.7,1,0,6.6,94.65,0
9475,18.0,11,8.7,1,0,7.2,96.39,0
9476,38.0,59,8.5,0,0,9.2,79.67,0
9477,40.0,55,7.8,1,0,8.8,92.67,0
9478,53.0,27,5.0,0,0,3.8,70.79,0
9479,39.0,67,7.2,1,1,8.2,93.55,0
9480,48.0,60,5.6,0,0,7.8,40.1,0
9481,43.0,2,5.7,0,0,2.8,65.27,0
9482,33.0,68,3.8,0,1,8.0,54.15,0
9483,23.0,18,8.5,0,0,5.0,74.14,0
9484,40.0,20,3.4,1,0,4.1,67.18,1
9485,23.0,63,2.9,1,0,5.1,82.79,0
9486,50.0,72,5.8,1,0,8.7,84.67,0
9487,36.0,2,1.4,1,1,3.4,76.93,1
9488,49.0,42,5.2,0,0,5.4,73.03,0
9489,33.0,28,8.3,0,1,8.1,97.8,0
9490,40.0,29,5.8,1,1,7.3,92.97,0
9491,40.0,69,5.1,0,1,8.0,56.16,0
9492,37.0,28,3.3,0,0,0.4,59.85,1
9493,33.0,60,2.0,1,0,4.1,68.33,0
9494,41.0,5,6.7,0,0,4.1,72.28,0
9495,28.0,15,5.1,0,0,3.8,67.03,0
9496,25.0,32,6.2,0,0,6.3,67.26,0
9497,50.0,52,0.6,0,1,5.8,56.16,0
9498,45.0,37,6.5,1,0,8.2,86.21,0
9499,38.0,15,9.0,1,0,7.5,104.2,0
9500,54.0,41,7.7,0,0,6.8,65.16,0
9501,35.0,4,5.6,1,0,5.1,96.34,0
9502,51.0,53,2.9,1,0,3.2,76.63,0
9503,39.0,27,5.2,0,0,4.3,71.07,0
9504,27.0,21,5.3,1,0,4.5,84.9,0
9505,56.0,60,4.0,0,0,3.9,50.88,0
9506,47.0,64,4.2,1,0,6.4,74.97,0
9507,36.0,71,9.2,1,1,10.0,138.1,0
9508,45.0,47,3.1,0,1,6.2,53.54,0
9509,33.0,54,4.1,1,0,5.3,,0
9510,46.0,31,6.1,1,0,5.0,83.7,0
9511,18.0,17,9.4,0,0,6.4,75.78,0
9512,27.0,50,4.4,0,0,5.5,63.09,0
9513,47.0,7,1.4,0,1,3.6,70.96,0
9514,35.0,28,0.7,0,1,4.1,52.43,0
9515,40.0,10,10.0,0,0,7.8,76.12,0
9516,24.0,27,1.2,0,1,4.2,31.94,0
9517,56.0,13,5.2,0,0,4.3,79.47,0
9518,49.0,66,2.0,0,0,4.0,46.2,0
9519,35.0,60,3.4,1,0,6.8,85.49,0
9520,33.0,43,3.7,1,0,4.1,84.62,0
9521,48.0,69,1.1,1,0,5.8,42.59,0
9522,57.0,63,7.4,0,0,9.0,62.31,0
9523,47.0,70,5.9,1,0,7.4,84.35,0
9524,59.0,65,4.1,1,0,4.9,74.11,0
9525,28.0,67,3.9,1,0,6.4,82.73,0
9526,29.0,54,7.2,1,0,7.7,77.49,0
9527,26.0,36,5.2,1,0,6.6,76.74,0
9528,42.0,71,9.2,0,0,8.9,75.88,0
9529,39.0,15,4.1,0,0,4.7,41.14,0
9530,36.0,18,5.9,0,1,8.0,88.77,0
9531,46.0,4,2.5,0,0,1.3,45.61,1
9532,50.0,11,4.1,1,0,4.2,87.85,0
9533,22.0,6,7.1,0,0,6.7,85.71,0
9534,32.0,51,7.4,1,0,9.1,90.04,0
9535,46.0,58,8.7,1,0,10.0,106.94,0
9536,33.0,60,5.9,0,1,10.0,60.48,0
9537,30.0,18,7.5,0,0,6.2,52.73,0
9538,48.0,67,6.2,0,1,9.2,84.46,0
9539,25.0,17,4.2,1,1,6.8,92.76,0
9540,34.0,34,2.0,1,0,0.7,80.99,0
9541,41.0,30,4.5,1,0,4.4,83.9,0
9542,32.0,19,2.7,0,0,2.0,29.24,1
9543,45.0,9,7.1,0,1,7.0,88.62,0
9544,32.0,40,7.2,0,1,9.0,81.6,0
9545,52.0,44,3.0,0,1,6.4,78.22,0
9546,36.0,59,7.2,1,0,8.1,89.07,0
9547,44.0,25,2.6,0,0,3.3,39.97,0
9548,45.0,71,7.9,0,0,10.0,59.5,0
9549,31.0,53,4.7,0,0,5.4,41.91,0
9550,18.0,48,5.9,0,0,6.2,51.7,0
9551,41.0,71,7.9,1,0,8.2,104.2,0
9552,38.0,53,6.2,0,0,7.0,78.0,0
9553,43.0,49,4.7,0,0,4.1,69.92,0
9554,35.0,43,6.7,1,0,8.2,93.48,0
9555,33.0,19,3.1,0,0,3.9,37.54,1
9556,58.0,66,1.1,1,0,3.1,48.42,0
9557,23.0,34,7.3,1,1,9.5,113.82,0
9558,45.0,54,2.4,1,1,5.6,76.84,0
9559,32.0,1,6.8,0,0,4.1,84.46,0
9560,34.0,55,5.3,1,1,8.3,109.11,0
9561,34.0,15,5.0,1,0,2.6,79.94,0
9562,29.0,15,3.1,0,1,4.1,67.99,0
9563,43.0,23,4.1,1,0,4.4,75.52,0
9564,51.0,66,5.0,0,1,10.0,86.08,0
9565,42.0,46,5.4,1,0,4.8,85.36,0
9566,39.0,9,3.2,0,1,3.0,59.56,0
9567,28.0,66,6.5,1,0,7.6,90.9,0
9568,43.0,66,6.6,0,0,7.6,60.81,0
9569,59.0,18,6.0,0,0,5.9,55.9,0
9570,34.0,17,4.1,0,0,5.3,47.34,0
9571,34.0,72,6.7,0,0,9.3,62.03,0
9572,32.0,34,6.2,0,0,5.6,32.29,0
9573,33.0,69,1.1,0,0,5.7,41.01,0
9574,18.0,64,5.4,0,1,8.4,83.87,0
9575,42.0,44,8.9,0,1,10.0,83.87,0
9576,29.0,29,6.9,0,0,6.7,49.1,0
9577,21.0,62,7.3,0,0,8.7,81.04,0
9578,45.0,16,3.6,0,0,4.2,69.55,0
9579,27.0,52,5.3,0,0,7.1,55.4,0
9580,34.0,2,4.6,0,1,5.6,84.45,0
9581,52.0,61,5.0,0,0,6.0,53.43,0
9582,23.0,4,4.0,0,0,2.1,51.92,0
9583,22.0,52,2.5,0,0,5.1,38.63,0
9584,40.0,41,5.1,0,0,6.0,63.19,0
9585,49.0,52,3.4,0,1,7.4,70.38,0
9586,22.0,31,6.2,0,0,5.4,74.96,0
9587,42.0,26,4.9,0,1,7.0,71.41,0
9588,43.0,27,1.1,0,0,1.8,40.31,0
9589,18.0,51,7.8,1,0,7.6,101.86,0
9590,45.0,48,5.9,1,1,9.2,109.0,0
9591,46.0,11,4.1,1,0,4.5,78.91,0
9592,34.0,8,4.3,0,0,3.6,66.25,0
9593,50.0,12,2.5,0,0,2.0,32.4,0
9594,49.0,45,4.9,1,0,5.6,85.34,0
9595,39.0,34,6.4,0,0,6.3,54.75,0
9596,33.0,72,8.5,0,1,10.0,83.84,0
9597,28.0,47,4.8,0,0,6.0,50.4,0
9598,37.0,21,5.1,0,0,4.1,59.15,0
9599,43.0,41,7.4,0,0,8.8,71.71,0
9600,34.0,22,2.7,1,0,1.0,66.12,0
9601,18.0,21,5.3,1,0,4.1,89.65,0
9602,50.0,28,3.5,0,0,4.6,56.41,0
9603,39.0,67,5.3,1,0,8.6,99.63,0
9604,34.0,71,6.9,0,0,7.8,60.31,0
9605,46.0,14,1.7,0,0,1.7,31.01,0
9606,53.0,52,7.2,1,0,8.1,92.26,0
9607,18.0,43,5.7,0,0,6.7,44.74,0
